entry_id	source	part_of_speech	level	official_source	status	ukrainian	source_check
ox5000-15e96a810d2bce562423	laser	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-a13ef5abdf3caedcd26c	latter	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-47edc8eadeecdb0e8fdc	latter	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-1fd7b7367b3ea833a7bc	lawn	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-4b584da3a218eb29c105	lawsuit	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-941797b52a2f4b7b8d00	layout	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-210ec7945012b3fbd410	leak	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-58cf84ee95bd74d6296f	leak	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-4201a2af03517f2b1bcc	leap	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-a1edeb6e81cdbb8b179e	leap	verb	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-4c4133b9c1983149b1cd	legacy	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-cfd86a5b0d757695406e	legendary	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-77de3f6f1a66e3436b63	legislation	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-bd9aa543692c42478bc1	legislative	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-476b6ddfd17cbeb2bf7e	legislature	noun	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-14758bf666d53cf3be30	legitimate	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-3834fbef90fd5f052200	lengthy	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-2cfdfd852282a18ecb59	lesbian	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-8fb3ac0febbf8a2d889d	lesser	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
ox5000-9e6797200335aa8bbe0f	lethal	adjective	C1	https://www.oxfordlearnersdictionaries.com/us/wordlists/oxford3000-5000	pending_translation_qa		Oxford 5000 list row POS/CEFR confirmed 2026-08-19; translation not yet admitted.
